Code,P-V,CIC_CRIME_DESCRIPTION,CPE_CONTACT_DATE_YYMD,Month
SS2003431 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-12-22,12
SS2003431 -610,!-W,BURGLARY                           ,2020-12-22,12
SS2003436 -1110,B-W,DECEPTIVE PRACTICES                ,2020-12-22,12
SS2003436 -760,B-W,BURGLARY FROM MOTOR VEHICLE        ,2020-12-22,12
SS2003436 -860,B-!,THEFT-RETAIL                       ,2020-12-22,12
SS2003443 -486,W-W,BATTERY-DOMESTIC                   ,2020-12-24,12
SS2003446 -486,B-H,BATTERY-DOMESTIC                   ,2020-12-25,12
SS2003447 -610,!-W,BURGLARY                           ,2020-12-23,12
SS2003449 -486,B-B,BATTERY-DOMESTIC                   ,2020-12-25,12
SS2003452 -486,W-W,BATTERY-DOMESTIC                   ,2020-12-26,12
SS2003454 -9119,B-H,OTHER INVESTIGATION QUASI-CRIMINAL ,2020-12-26,12
SS2003455 -260,W-W,SEXUAL-ASSAULT-CRIMINAL            ,2020-04-01,4
SS2003459 -9435,!-W,DEATH INVESTIGATION                ,2020-12-27,12
SS2003462 -9119,W-W,OTHER INVESTIGATION QUASI-CRIMINAL ,2020-12-27,12
SS2003464 -486,W-W,BATTERY-DOMESTIC                   ,2020-12-28,12
SS2003466 -9435,!-W,DEATH INVESTIGATION                ,2020-12-28,12
SS2003471 -9435,!-W,DEATH INVESTIGATION                ,2020-12-28,12
SS2003472 -1110,!-W,DECEPTIVE PRACTICES                ,2020-11-29,11
SS2003477 -910,!-W,THEFT-MOTOR VEHICLE                ,2020-12-28,12
SS2003479 -486,B-B,BATTERY-DOMESTIC                   ,2020-12-29,12
SS2003481 -486,W-W,BATTERY-DOMESTIC                   ,2020-12-29,12
SS2003483 -1310,H-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-12-29,12
SS2003484 -260,B-B,SEXUAL-ASSAULT-CRIMINAL            ,2020-12-16,12
SS2003484 -460,B-B,BATTERY                            ,2020-12-16,12
SS2003485 -2825,!-W,HARASSMENT BY TELEPHONE            ,2020-12-30,12
SS2003485 -2826,!-W,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-12-30,12
SS2003487 -1563,B-B,SEXUAL ABUSE-CRIMINAL              ,2020-07-01,7
SS2003492 -261,!-W,SEXUAL ASSAULT-AGG CRIMINAL        ,2020-12-30,12
SS2003493 -1150,B-W,FRAUD-CREDIT CARD                  ,2020-12-25,12
SS2003497 -815,!-A,THEFT OVER $500                    ,2020-12-22,12
SS2100022 -2850,!-W,BOMB THREAT                        ,2020-01-02,1
SS2100022 -4320,!-W,TERRORISM - MAKE THREATS           ,2020-01-02,1
SS2100076 -9435,!-W,DEATH INVESTIGATION                ,2020-12-26,12
SS2100082 -815,!-B,THEFT OVER $500                    ,2020-12-22,12
SS2100093 -1137,!-W,THEFT-IDENTITY                     ,2020-08-20,8
SS2100097 -260,W-W,SEXUAL-ASSAULT-CRIMINAL            ,2020-10-02,10
SS2100126 -1137,!-W,THEFT-IDENTITY                     ,2020-12-01,12
SS2101196 -1137,!-H,THEFT-IDENTITY                     ,2020-10-01,10
SS2101416 -1330,W-W,TRESPASS TO LAND/REAL PROPERTY     ,2020-01-24,1
ST1901882 -6623,W-!,CHILD RESTRAINT VIOLATIONS         ,2020-01-10,1
ST2000195 -6623,B-!,CHILD RESTRAINT VIOLATIONS         ,2020-02-18,2
ST2000275 -6623,B-!,CHILD RESTRAINT VIOLATIONS         ,2020-03-05,3
ST2000612 -6623,H-!,CHILD RESTRAINT VIOLATIONS         ,2020-07-25,7
SW2000231 -6623,B-!,CHILD RESTRAINT VIOLATIONS         ,2020-01-25,1
UU2000009 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-01,1
UU2000035 -1310,!-A,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-03,1
UU2000035 -320,!-A,ROBBERY                            ,2020-01-03,1
UU2000037 -1477,!-B,RECKLESS DISCHARGE OF A FIREARM    ,2020-01-03,1
UU2000037 -3100,B-!,MOB ACTION                         ,2020-01-03,1
UU2000037 -510,B-B,ASSAULT-AGGRAVATED                 ,2020-01-03,1
UU2000039 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-03,1
UU2000047 -486,A-A,BATTERY-DOMESTIC                   ,2020-01-04,1
UU2000049 -860,W-!,THEFT-RETAIL                       ,2020-01-04,1
UU2000051 -3960,B-B,INTIMIDATION                       ,2020-01-04,1
UU2000051 -410,B-B,BATTERY-AGGRAVATED                 ,2020-01-04,1
UU2000051 -460,B-B,BATTERY                            ,2020-01-04,1
UU2000053 -610,W-!,BURGLARY                           ,2020-01-04,1
UU2000054 -488,B-B,BATTERY-AGG DOMESTIC               ,2020-01-04,1
UU2000057 -486,W-W,BATTERY-DOMESTIC                   ,2020-01-05,1
UU2000058 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-05,1
UU2000064 -1710,B-B,ENDANG LIFE/HEALTH OF CHILD        ,2020-01-05,1
UU2000064 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-05,1
UU2000066 -460,W-B,BATTERY                            ,2020-01-05,1
UU2000066 -815,W-B,THEFT OVER $500                    ,2020-01-05,1
UU2000068 -460,W-B,BATTERY                            ,2020-01-05,1
UU2000069 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-06,1
UU2000071 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-01-05,1
UU2000076 -760,!-B,BURGLARY FROM MOTOR VEHICLE        ,2020-01-05,1
UU2000080 -1710,B-B,ENDANG LIFE/HEALTH OF CHILD        ,2020-01-06,1
UU2000080 -486,W-W,BATTERY-DOMESTIC                   ,2020-01-06,1
UU2000084 -410,W-W,BATTERY-AGGRAVATED                 ,2020-01-07,1
UU2000086 -1310,!-A,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-07,1
UU2000087 -4230,B-B,UNLAWFUL RESTRAINT                 ,2020-01-07,1
UU2000087 -560,B-B,ASSAULT                            ,2020-01-07,1
UU2000090 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-01-07,1
UU2000097 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-07,1
UU2000097 -625,!-B,BURGLARY RESIDENTIAL               ,2020-01-07,1
UU2000098 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-06,1
UU2000098 -625,!-W,BURGLARY RESIDENTIAL               ,2020-01-06,1
UU2000098 -815,!-W,THEFT OVER $500                    ,2020-01-06,1
UU2000101 -486,A-A,BATTERY-DOMESTIC                   ,2020-01-07,1
UU2000105 -460,B-B,BATTERY                            ,2020-01-08,1
UU2000107 -815,!-W,THEFT OVER $500                    ,2020-01-08,1
UU2000108 -460,W-W,BATTERY                            ,2020-01-08,1
UU2000115 -1110,!-W,DECEPTIVE PRACTICES                ,2020-01-07,1
UU2000119 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-09,1
UU2000123 -1150,!-W,FRAUD-CREDIT CARD                  ,2020-01-02,1
UU2000126 -8612,W-!,THEFT-RETAIL-CITY                  ,2020-01-09,1
UU2000127 -460,B-B,BATTERY                            ,2020-01-08,1
UU2000131 -625,!-B,BURGLARY RESIDENTIAL               ,2020-01-09,1
UU2000134 -860,B-!,THEFT-RETAIL                       ,2020-01-07,1
UU2000135 -625,!-W,BURGLARY RESIDENTIAL               ,2020-01-07,1
UU2000137 -1120,B-!,FORGERY                            ,2020-01-07,1
UU2000140 -1110,!-W,DECEPTIVE PRACTICES                ,2020-01-09,1
UU2000140 -805,!-W,THEFT OF LOST/MISLAID PROPERTY     ,2020-01-09,1
UU2000144 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-01-10,1
UU2000147 -410,!-B,BATTERY-AGGRAVATED                 ,2020-01-10,1
UU2000149 -2447,B-!,LEAVING SCENE PROPERTY DAMAGE      ,2020-01-10,1
UU2000155 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-09,1
UU2000156 -1411,B-!,AGGR UNLAWFUL USE OF WEAPON        ,2020-01-11,1
UU2000156 -1710,B-B,ENDANG LIFE/HEALTH OF CHILD        ,2020-01-11,1
UU2000156 -510,B-B,ASSAULT-AGGRAVATED                 ,2020-01-11,1
UU2000158 -860,B-!,THEFT-RETAIL                       ,2020-01-11,1
UU2000160 -8612,W-!,THEFT-RETAIL-CITY                  ,2020-01-11,1
UU2000164 -610,W-!,BURGLARY                           ,2020-01-10,1
UU2000169 -460,B-B,BATTERY                            ,2020-01-12,1
UU2000172 -460,B-B,BATTERY                            ,2020-01-12,1
UU2000172 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-12,1
UU2000175 -4230,B-B,UNLAWFUL RESTRAINT                 ,2020-01-13,1
UU2000175 -488,B-B,BATTERY-AGG DOMESTIC               ,2020-01-13,1
UU2000185 -4515,W-!,SEX OFFENDER-FAIL CHANGE ADD/EMPLOY,2020-01-06,1
UU2000187 -330,W-H,ROBBERY-AGGRAVATED                 ,2020-01-13,1
UU2000189 -815,W-B,THEFT OVER $500                    ,2020-01-03,1
UU2000193 -410,B-W,BATTERY-AGGRAVATED                 ,2020-01-14,1
UU2000197 -8612,H-!,THEFT-RETAIL-CITY                  ,2020-01-14,1
UU2000198 -1150,!-A,FRAUD-CREDIT CARD                  ,2020-01-13,1
UU2000204 -1710,B-B,ENDANG LIFE/HEALTH OF CHILD        ,2020-01-14,1
UU2000204 -2446,B-B,LEAVING SCENE INJURY ACCIDENT      ,2020-01-14,1
UU2000204 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-14,1
UU2000214 -460,B-B,BATTERY                            ,2020-01-15,1
UU2000221 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-15,1
UU2000223 -805,W-W,THEFT OF LOST/MISLAID PROPERTY     ,2020-01-15,1
UU2000242 -625,!-W,BURGLARY RESIDENTIAL               ,2020-01-16,1
UU2000247 -460,W-W,BATTERY                            ,2020-01-17,1
UU2000250 -1130,!-W,FRAUD-DECEPTION                    ,2020-01-17,1
UU2000251 -6622,B-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-01-17,1
UU2000253 -805,!-B,THEFT OF LOST/MISLAID PROPERTY     ,2020-01-17,1
UU2000255 -510,W-B,ASSAULT-AGGRAVATED                 ,2020-01-17,1
UU2000257 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-18,1
UU2000263 -610,W-!,BURGLARY                           ,2020-01-16,1
UU2000268 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-18,1
UU2000271 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-19,1
UU2000272 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-19,1
UU2000273 -1563,W-B,SEXUAL ABUSE-CRIMINAL              ,2020-01-18,1
UU2000274 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-19,1
UU2000275 -486,W-W,BATTERY-DOMESTIC                   ,2020-01-20,1
UU2000276 -560,B-W,ASSAULT                            ,2020-01-20,1
UU2000279 -4230,B-W,UNLAWFUL RESTRAINT                 ,2020-01-15,1
UU2000279 -486,B-W,BATTERY-DOMESTIC                   ,2020-01-15,1
UU2000283 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-20,1
UU2000285 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-01-19,1
UU2000287 -410,W-W,BATTERY-AGGRAVATED                 ,2020-01-20,1
UU2000292 -860,B-!,THEFT-RETAIL                       ,2020-01-20,1
UU2000294 -486,W-W,BATTERY-DOMESTIC                   ,2020-01-20,1
UU2000295 -1110,!-H,DECEPTIVE PRACTICES                ,2020-01-20,1
UU2000298 -1150,B-W,FRAUD-CREDIT CARD                  ,2020-01-20,1
UU2000298 -910,B-W,THEFT-MOTOR VEHICLE                ,2020-01-20,1
UU2000302 -410,W-W,BATTERY-AGGRAVATED                 ,2020-01-21,1
UU2000303 -410,B-W,BATTERY-AGGRAVATED                 ,2020-01-21,1
UU2000303 -486,B-W,BATTERY-DOMESTIC                   ,2020-01-21,1
UU2000304 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-21,1
UU2000305 -410,B-W,BATTERY-AGGRAVATED                 ,2020-01-17,1
UU2000318 -2826,B-B,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-01-21,1
UU2000320 -3100,B-B,MOB ACTION                         ,2020-01-21,1
UU2000320 -410,B-B,BATTERY-AGGRAVATED                 ,2020-01-21,1
UU2000321 -1137,!-W,THEFT-IDENTITY                     ,2020-01-22,1
UU2000324 -1110,!-W,DECEPTIVE PRACTICES                ,2020-01-22,1
UU2000325 -3200,B-!,ARMED VIOLENCE                     ,2020-01-22,1
UU2000334 -625,!-B,BURGLARY RESIDENTIAL               ,2020-01-22,1
UU2000335 -1150,!-A,FRAUD-CREDIT CARD                  ,2020-01-22,1
UU2000338 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-23,1
UU2000341 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-23,1
UU2000342 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-23,1
UU2000349 -1120,!-H,FORGERY                            ,2020-01-23,1
UU2000352 -6622,B-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-01-23,1
UU2000355 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-24,1
UU2000358 -1410,B-!,UNLAWFUL USE OF WEAPONS            ,2020-01-24,1
UU2000359 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-23,1
UU2000364 -1150,!-W,FRAUD-CREDIT CARD                  ,2020-01-22,1
UU2000367 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-24,1
UU2000368 -2447,W-!,LEAVING SCENE PROPERTY DAMAGE      ,2020-01-24,1
UU2000369 -805,!-H,THEFT OF LOST/MISLAID PROPERTY     ,2020-01-23,1
UU2000370 -260,!-B,SEXUAL-ASSAULT-CRIMINAL            ,2020-01-24,1
UU2000371 -2826,B-B,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-01-25,1
UU2000374 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-25,1
UU2000376 -1137,!-A,THEFT-IDENTITY                     ,2020-01-22,1
UU2000378 -860,W-!,THEFT-RETAIL                       ,2020-01-25,1
UU2000380 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-25,1
UU2000390 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-25,1
UU2000393 -1310,!-A,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-26,1
UU2000394 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-27,1
UU2000396 -1120,!-W,FORGERY                            ,2020-01-26,1
UU2000397 -860,B-!,THEFT-RETAIL                       ,2020-01-27,1
UU2000400 -2826,B-B,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-01-27,1
UU2000400 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-27,1
UU2000403 -1305,B-B,CRIMINAL DEFACEMENT OF PROPERTY    ,2020-01-27,1
UU2000404 -1150,!-A,FRAUD-CREDIT CARD                  ,2020-01-14,1
UU2000408 -310,B-B,ROBBERY-ARMED                      ,2020-01-28,1
UU2000411 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-27,1
UU2000413 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-27,1
UU2000421 -1120,B-W,FORGERY                            ,2020-01-27,1
UU2000424 -1544,B-W,SEXUAL EXPLOITATION OF A CHILD     ,2020-01-26,1
UU2000426 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-29,1
UU2000427 -1360,B-W,TRESPASS-VEHICLE                   ,2020-01-29,1
UU2000427 -910,B-W,THEFT-MOTOR VEHICLE                ,2020-01-29,1
UU2000435 -410,W-W,BATTERY-AGGRAVATED                 ,2020-01-29,1
UU2000438 -1310,!-H,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-28,1
UU2000439 -460,B-B,BATTERY                            ,2020-01-29,1
UU2000439 -486,B-B,BATTERY-DOMESTIC                   ,2020-01-29,1
UU2000441 -3968,B-B,CYBERSTALKING                      ,2020-01-29,1
UU2000449 -1330,!-W,TRESPASS TO LAND/REAL PROPERTY     ,2020-01-29,1
UU2000453 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-30,1
UU2000458 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-28,1
UU2000458 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-01-28,1
UU2000466 -1410,B-!,UNLAWFUL USE OF WEAPONS            ,2020-01-31,1
UU2000470 -1120,W-W,FORGERY                            ,2020-01-27,1
UU2000470 -1130,W-W,FRAUD-DECEPTION                    ,2020-01-27,1
UU2000471 -2825,!-W,HARASSMENT BY TELEPHONE            ,2020-01-31,1
UU2000472 -1150,!-A,FRAUD-CREDIT CARD                  ,2020-01-31,1
UU2000481 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-01-31,1
UU2000483 -486,B-W,BATTERY-DOMESTIC                   ,2020-02-01,2
UU2000484 -860,B-!,THEFT-RETAIL                       ,2020-02-01,2
UU2000489 -1025,W-!,ARSON-AGGRAVATED                   ,2020-02-01,2
UU2000489 -470,W-!,RECKLESS CONDUCT                   ,2020-02-01,2
UU2000490 -860,W-!,THEFT-RETAIL                       ,2020-02-01,2
UU2000492 -460,B-B,BATTERY                            ,2020-02-01,2
UU2000493 -2825,B-B,HARASSMENT BY TELEPHONE            ,2020-02-01,2
UU2000493 -625,B-B,BURGLARY RESIDENTIAL               ,2020-02-01,2
UU2000497 -625,!-W,BURGLARY RESIDENTIAL               ,2020-02-01,2
UU2000498 -488,B-B,BATTERY-AGG DOMESTIC               ,2020-02-02,2
UU2000499 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-02-01,2
UU2000501 -6622,W-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-02-02,2
UU2000506 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-02-01,2
UU2000506 -625,B-B,BURGLARY RESIDENTIAL               ,2020-02-01,2
UU2000509 -815,!-A,THEFT OVER $500                    ,2020-01-30,1
UU2000512 -560,B-B,ASSAULT                            ,2020-02-02,2
UU2000513 -760,!-A,BURGLARY FROM MOTOR VEHICLE        ,2020-02-02,2
UU2000514 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-02-02,2
UU2000516 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-02-02,2
UU2000518 -1330,B-!,TRESPASS TO LAND/REAL PROPERTY     ,2020-02-03,2
UU2000521 -910,!-W,THEFT-MOTOR VEHICLE                ,2020-02-02,2
UU2000523 -860,B-!,THEFT-RETAIL                       ,2020-02-03,2
UU2000541 -260,H-B,SEXUAL-ASSAULT-CRIMINAL            ,2020-01-21,1
UU2000544 -460,B-H,BATTERY                            ,2020-02-04,2
UU2000553 -1110,!-W,DECEPTIVE PRACTICES                ,2020-02-04,2
UU2000556 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-02-04,2
UU2000558 -1137,!-W,THEFT-IDENTITY                     ,2020-02-05,2
UU2000559 -1120,!-B,FORGERY                            ,2020-01-30,1
UU2000560 -260,B-A,SEXUAL-ASSAULT-CRIMINAL            ,2020-02-01,2
UU2000562 -1150,!-H,FRAUD-CREDIT CARD                  ,2020-02-02,2
UU2000579 -4230,B-B,UNLAWFUL RESTRAINT                 ,2020-02-06,2
UU2000579 -486,B-B,BATTERY-DOMESTIC                   ,2020-02-06,2
UU2000580 -1137,!-W,THEFT-IDENTITY                     ,2020-02-06,2
UU2000583 -9119,B-!,OTHER INVESTIGATION QUASI-CRIMINAL ,2020-02-06,2
UU2000584 -1563,W-W,SEXUAL ABUSE-CRIMINAL              ,2020-02-06,2
UU2000585 -1010,W-W,ARSON                              ,2020-02-06,2
UU2000585 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-02-06,2
UU2000585 -2820,W-W,TELEPHONE THREAT                   ,2020-02-06,2
UU2000588 -1120,B-!,FORGERY                            ,2020-02-03,2
UU2000593 -486,B-W,BATTERY-DOMESTIC                   ,2020-02-07,2
UU2000593 -510,W-B,ASSAULT-AGGRAVATED                 ,2020-02-07,2
UU2000594 -486,W-W,BATTERY-DOMESTIC                   ,2020-01-25,1
UU2000598 -815,!-W,THEFT OVER $500                    ,2020-02-07,2
UU2000599 -1710,B-B,ENDANG LIFE/HEALTH OF CHILD        ,2020-02-07,2
UU2000599 -486,B-W,BATTERY-DOMESTIC                   ,2020-02-07,2
UU2000610 -1330,B-I,TRESPASS TO LAND/REAL PROPERTY     ,2020-02-08,2
UU2000610 -3100,B-W,MOB ACTION                         ,2020-02-08,2
UU2000610 -410,B-I,BATTERY-AGGRAVATED                 ,2020-02-08,2
UU2000616 -625,!-H,BURGLARY RESIDENTIAL               ,2020-02-08,2
UU2000619 -410,B-W,BATTERY-AGGRAVATED                 ,2020-02-09,2
UU2000623 -1150,!-W,FRAUD-CREDIT CARD                  ,2020-02-09,2
UU2000626 -486,B-W,BATTERY-DOMESTIC                   ,2020-02-09,2
UU2000628 -1110,B-!,DECEPTIVE PRACTICES                ,2020-02-10,2
UU2000631 -460,B-W,BATTERY                            ,2020-02-10,2
UU2000633 -1310,W-!,CRIMINAL DAMAGE TO PROPERTY        ,2020-02-10,2
UU2000633 -1330,W-!,TRESPASS TO LAND/REAL PROPERTY     ,2020-02-10,2
UU2000634 -410,B-W,BATTERY-AGGRAVATED                 ,2020-02-10,2
UU2000635 -1110,!-B,DECEPTIVE PRACTICES                ,2020-02-05,2
UU2000636 -486,W-W,BATTERY-DOMESTIC                   ,2020-02-10,2
UU2000638 -260,!-A,SEXUAL-ASSAULT-CRIMINAL            ,2020-02-07,2
UU2000639 -560,B-B,ASSAULT                            ,2020-01-11,1
UU2000641 -1110,!-W,DECEPTIVE PRACTICES                ,2020-02-04,2
UU2000643 -486,W-W,BATTERY-DOMESTIC                   ,2020-02-11,2
UU2000644 -486,B-B,BATTERY-DOMESTIC                   ,2020-02-11,2
UU2000647 -486,B-B,BATTERY-DOMESTIC                   ,2020-02-11,2
UU2000651 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-02-11,2
UU2000651 -1330,W-W,TRESPASS TO LAND/REAL PROPERTY     ,2020-02-11,2
UU2000653 -860,B-!,THEFT-RETAIL                       ,2020-02-11,2
UU2000654 -310,B-B,ROBBERY-ARMED                      ,2020-02-11,2
UU2000654 -510,B-W,ASSAULT-AGGRAVATED                 ,2020-02-11,2
UU2000656 -486,W-W,BATTERY-DOMESTIC                   ,2020-02-11,2
UU2000657 -486,B-B,BATTERY-DOMESTIC                   ,2020-02-11,2
UU2000658 -2820,B-B,TELEPHONE THREAT                   ,2020-02-11,2
UU2000660 -6622,B-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-02-12,2
UU2000664 -1120,B-W,FORGERY                            ,2020-02-12,2
UU2000664 -1137,B-B,THEFT-IDENTITY                     ,2020-02-12,2
UU2000665 -805,!-B,THEFT OF LOST/MISLAID PROPERTY     ,2020-02-11,2
UU2000673 -815,!-B,THEFT OVER $500                    ,2020-02-12,2
UU2000674 -860,W-!,THEFT-RETAIL                       ,2020-02-12,2
UU2000678 -486,B-B,BATTERY-DOMESTIC                   ,2020-02-12,2
UU2000679 -1310,W-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-02-13,2
UU2000679 -510,W-B,ASSAULT-AGGRAVATED                 ,2020-02-13,2
UU2000680 -460,!-H,BATTERY                            ,2020-02-13,2
UU2000683 -1410,W-!,UNLAWFUL USE OF WEAPONS            ,2020-02-13,2
UU2000685 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-02-13,2
UU2000686 -330,B-W,ROBBERY-AGGRAVATED                 ,2020-02-13,2
UU2000690 -6622,H-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-02-13,2
UU2000691 -460,B-B,BATTERY                            ,2020-02-14,2
UU2000692 -1150,B-!,FRAUD-CREDIT CARD                  ,2020-01-10,1
UU2000696 -460,W-W,BATTERY                            ,2020-02-14,2
UU2000697 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-02-14,2
